No,date,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season
22492,2015-09-24,3,73.0,91.0,2.0,92.0,1300.0,2.0,18.4,1005.6,16.2,0.0,NE,0.8,Wanshouxigong,Autumn
22493,2015-09-24,4,73.0,91.0,2.0,88.0,1400.0,2.0,18.2,1005.8,16.2,0.0,ENE,0.8,Wanshouxigong,Autumn
22494,2015-09-24,5,79.0,105.0,3.0,88.0,1300.0,2.0,18.0,1005.7,16.0,0.0,ENE,0.8,Wanshouxigong,Autumn
22495,2015-09-24,6,74.0,90.0,2.0,83.0,1100.0,2.0,18.5,1006.2,15.9,0.0,NE,1.1,Wanshouxigong,Autumn
22496,2015-09-24,7,66.0,86.0,2.0,77.0,1100.0,2.0,18.5,1006.4,16.1,0.0,ENE,1.6,Wanshouxigong,Autumn
22497,2015-09-24,8,78.0,111.0,3.0,73.0,1200.0,2.0,18.9,1007.0,16.5,0.0,NNE,1.2,Wanshouxigong,Autumn
22498,2015-09-24,9,109.0,166.0,4.0,73.0,1400.0,3.0,19.4,1007.4,17.0,0.0,N,1.2,Wanshouxigong,Autumn
22499,2015-09-24,10,152.0,214.0,4.0,70.0,1600.0,9.0,19.6,1007.6,16.6,0.0,NE,1.5,Wanshouxigong,Autumn
22500,2015-09-24,11,208.0,247.0,5.0,63.0,1700.0,25.0,20.8,1007.3,17.0,0.0,N,1.1,Wanshouxigong,Autumn
22501,2015-09-24,12,197.0,221.0,7.0,71.0,1900.0,37.0,22.0,1006.2,17.6,0.0,E,1.3,Wanshouxigong,Autumn
22502,2015-09-24,13,220.0,238.0,8.0,71.0,2000.0,54.0,23.1,1004.9,18.8,0.0,SE,1.3,Wanshouxigong,Autumn
22503,2015-09-24,14,217.0,217.0,10.0,58.0,1900.0,92.0,24.4,1004.2,18.3,0.0,S,1.8,Wanshouxigong,Autumn
22504,2015-09-24,15,212.0,212.0,10.0,47.0,1800.0,127.0,24.9,1003.2,18.1,0.0,ESE,2.9,Wanshouxigong,Autumn
22505,2015-09-24,16,191.0,191.0,11.0,29.0,1600.0,168.0,25.2,1002.9,18.2,0.0,SSE,2.1,Wanshouxigong,Autumn
22506,2015-09-24,17,168.0,168.0,9.0,29.0,1600.0,162.0,24.5,1002.6,18.4,0.0,SE,1.8,Wanshouxigong,Autumn
22507,2015-09-24,18,166.0,166.0,7.0,33.0,1900.0,156.0,24.4,1003.7,18.3,0.0,SSW,1.1,Wanshouxigong,Autumn
22508,2015-09-24,19,129.0,129.0,4.0,32.0,1400.0,121.0,18.1,1004.3,13.8,0.0,ENE,3.3,Wanshouxigong,Autumn
22509,2015-09-24,20,36.0,43.0,2.0,33.0,800.0,81.0,18.2,1004.9,14.5,0.0,ENE,2.0,Wanshouxigong,Autumn
22510,2015-09-24,21,35.0,35.0,2.0,38.0,800.0,66.0,17.7,1005.6,14.8,0.0,ESE,1.8,Wanshouxigong,Autumn
22511,2015-09-24,22,29.0,61.0,2.0,42.0,800.0,52.0,16.6,1006.0,13.5,0.0,N,1.7,Wanshouxigong,Autumn
22514,2015-09-25,1,17.0,18.0,2.0,23.0,700.0,56.0,16.3,1006.3,15.3,0.0,ENE,1.6,Wanshouxigong,Autumn
22515,2015-09-25,2,28.0,28.0,2.0,30.0,700.0,45.0,15.9,1006.2,14.9,0.0,E,1.1,Wanshouxigong,Autumn
22516,2015-09-25,3,32.0,32.0,2.0,34.0,600.0,30.0,15.9,1005.9,14.6,0.0,WNW,0.7,Wanshouxigong,Autumn
22517,2015-09-25,4,38.0,38.0,2.0,23.0,600.0,31.0,15.6,1006.0,14.0,0.0,NW,1.1,Wanshouxigong,Autumn
22518,2015-09-25,5,31.0,31.0,2.0,23.0,600.0,36.0,14.5,1005.9,13.9,0.0,SW,0.9,Wanshouxigong,Autumn
22519,2015-09-25,6,31.0,31.0,2.0,24.0,600.0,20.0,14.2,1006.5,13.7,0.0,NW,0.7,Wanshouxigong,Autumn
22520,2015-09-25,7,29.0,29.0,2.0,30.0,700.0,11.0,15.0,1007.2,14.8,0.0,W,0.1,Wanshouxigong,Autumn
22521,2015-09-25,8,33.0,53.0,2.0,45.0,1100.0,8.0,17.4,1007.7,13.7,0.0,NNW,1.1,Wanshouxigong,Autumn
22522,2015-09-25,9,26.0,26.0,4.0,42.0,900.0,26.0,19.0,1007.9,11.1,0.0,NW,2.0,Wanshouxigong,Autumn
22523,2015-09-25,10,20.0,20.0,9.0,33.0,700.0,43.0,21.5,1008.2,9.7,0.0,WNW,4.0,Wanshouxigong,Autumn
22524,2015-09-25,11,16.0,16.0,6.0,26.0,600.0,56.0,23.0,1007.6,3.5,0.0,NW,3.0,Wanshouxigong,Autumn
22525,2015-09-25,12,6.0,6.0,3.0,15.0,400.0,72.0,24.1,1007.1,1.7,0.0,NW,4.2,Wanshouxigong,Autumn
22526,2015-09-25,13,5.5,5.0,2.0,10.0,300.0,81.0,24.6,1006.8,-0.6,0.0,NNW,3.5,Wanshouxigong,Autumn
22527,2015-09-25,14,5.0,5.0,2.0,9.0,300.0,84.0,25.1,1006.6,-1.7,0.0,NW,3.0,Wanshouxigong,Autumn
22528,2015-09-25,15,9.0,9.0,2.0,11.0,300.0,85.0,24.3,1006.3,-2.3,0.0,NW,3.0,Wanshouxigong,Autumn
22529,2015-09-25,16,6.0,6.0,2.0,13.0,300.0,83.0,25.5,1006.2,-2.2,0.0,NNW,2.6,Wanshouxigong,Autumn
22530,2015-09-25,17,3.0,10.0,2.0,16.0,300.0,79.0,25.1,1006.4,-3.4,0.0,NNW,2.6,Wanshouxigong,Autumn
22531,2015-09-25,18,7.0,46.0,2.0,21.0,300.0,72.0,23.5,1006.6,-2.2,0.0,WNW,1.6,Wanshouxigong,Autumn
22532,2015-09-25,19,22.0,84.0,2.0,41.0,500.0,36.0,18.6,1007.1,4.0,0.0,W,0.5,Wanshouxigong,Autumn
22533,2015-09-25,20,22.0,69.0,2.0,67.0,800.0,8.0,16.9,1007.9,4.9,0.0,WSW,1.4,Wanshouxigong,Autumn
22534,2015-09-25,21,41.0,77.0,2.0,71.0,1000.0,3.0,15.5,1008.3,6.2,0.0,WSW,0.5,Wanshouxigong,Autumn
22535,2015-09-25,22,46.0,80.0,2.0,67.0,1300.0,3.0,14.8,1008.5,7.3,0.0,NNW,0.6,Wanshouxigong,Autumn
22536,2015-09-25,23,37.0,91.0,3.0,61.0,1600.0,2.0,14.3,1009.0,7.6,0.0,E,1.4,Wanshouxigong,Autumn
22537,2015-09-26,0,41.0,111.0,4.0,56.0,1600.0,2.0,12.6,1009.1,8.3,0.0,E,1.2,Wanshouxigong,Autumn
22538,2015-09-26,1,54.0,122.0,4.0,51.0,1500.0,2.0,12.1,1009.2,9.1,0.0,ENE,0.9,Wanshouxigong,Autumn
22539,2015-09-26,2,22.0,51.0,3.0,53.0,1300.0,2.0,12.4,1009.3,8.5,0.0,NE,0.8,Wanshouxigong,Autumn
22540,2015-09-26,3,28.0,28.0,3.0,56.0,800.0,2.0,12.8,1009.3,7.9,0.0,NE,1.2,Wanshouxigong,Autumn
22541,2015-09-26,4,11.0,25.0,2.0,50.0,500.0,2.0,12.9,1009.7,7.1,0.0,NE,1.1,Wanshouxigong,Autumn
22542,2015-09-26,5,7.0,7.0,2.0,39.0,400.0,7.0,12.3,1010.0,7.0,0.0,NE,1.1,Wanshouxigong,Autumn
22543,2015-09-26,6,11.0,31.0,2.0,34.0,400.0,10.0,12.6,1010.3,6.0,0.0,NNE,1.4,Wanshouxigong,Autumn
22544,2015-09-26,7,12.0,18.0,2.0,39.0,500.0,6.0,13.3,1010.6,6.6,0.0,N,0.4,Wanshouxigong,Autumn
22545,2015-09-26,8,12.0,25.0,2.0,38.0,500.0,12.0,15.4,1011.0,6.7,0.0,ENE,1.5,Wanshouxigong,Autumn
22546,2015-09-26,9,12.0,37.0,3.0,42.0,700.0,14.0,17.2,1011.3,6.1,0.0,NNE,1.3,Wanshouxigong,Autumn
22547,2015-09-26,10,15.0,36.0,3.0,42.0,600.0,22.0,18.9,1011.1,7.0,0.0,ENE,1.4,Wanshouxigong,Autumn
22548,2015-09-26,11,19.0,62.0,5.0,45.0,700.0,36.0,21.0,1010.7,6.5,0.0,SE,0.8,Wanshouxigong,Autumn
22549,2015-09-26,12,42.0,112.0,20.0,49.0,700.0,76.0,23.5,1009.9,8.4,0.0,E,1.0,Wanshouxigong,Autumn
22550,2015-09-26,13,46.0,119.0,21.0,38.0,700.0,108.0,25.4,1008.9,9.6,0.0,WSW,2.9,Wanshouxigong,Autumn
22551,2015-09-26,14,37.0,78.0,14.0,30.0,700.0,128.0,26.1,1008.1,9.9,0.0,SW,4.1,Wanshouxigong,Autumn
22552,2015-09-26,15,32.0,69.0,11.0,18.0,600.0,148.0,26.4,1007.6,9.3,0.0,SSW,3.1,Wanshouxigong,Autumn
22553,2015-09-26,16,31.0,79.0,12.0,21.0,600.0,157.0,26.3,1007.3,9.2,0.0,SSW,3.7,Wanshouxigong,Autumn
22554,2015-09-26,17,32.0,90.0,13.0,26.0,600.0,160.0,25.7,1007.5,9.5,0.0,SW,3.5,Wanshouxigong,Autumn
22555,2015-09-26,18,47.0,98.0,14.0,31.0,700.0,152.0,24.7,1007.7,9.8,0.0,SW,2.4,Wanshouxigong,Autumn
22556,2015-09-26,19,46.0,117.0,12.0,49.0,800.0,117.0,23.4,1008.0,10.1,0.0,S,1.2,Wanshouxigong,Autumn
22557,2015-09-26,20,52.0,121.0,10.0,69.0,1000.0,80.0,23.1,1008.3,10.2,0.0,SSW,2.0,Wanshouxigong,Autumn
22558,2015-09-26,21,58.0,107.0,8.0,67.0,900.0,68.0,23.0,1008.5,9.0,0.0,SW,1.9,Wanshouxigong,Autumn
22559,2015-09-26,22,60.0,111.0,9.0,68.0,900.0,56.0,21.6,1008.6,9.5,0.0,SSW,1.7,Wanshouxigong,Autumn
22560,2015-09-26,23,70.0,125.0,9.0,70.0,900.0,46.0,20.6,1008.9,9.5,0.0,S,1.1,Wanshouxigong,Autumn
22561,2015-09-27,0,66.0,113.0,6.0,56.0,900.0,44.0,17.3,1008.7,11.6,0.0,SE,1.2,Wanshouxigong,Autumn
22562,2015-09-27,1,67.0,104.0,7.0,54.0,900.0,44.0,16.8,1008.9,11.5,0.0,NE,0.4,Wanshouxigong,Autumn
22563,2015-09-27,2,69.0,103.0,5.0,57.0,800.0,29.0,15.9,1009.1,11.9,0.0,NNE,1.2,Wanshouxigong,Autumn
22564,2015-09-27,3,68.0,125.0,3.0,75.0,900.0,14.0,15.1,1009.4,12.8,0.0,ENE,1.2,Wanshouxigong,Autumn
22565,2015-09-27,4,68.0,109.0,3.0,95.0,1000.0,2.0,15.5,1009.5,12.8,0.0,NE,1.0,Wanshouxigong,Autumn
22566,2015-09-27,5,72.0,115.0,3.0,83.0,900.0,2.0,15.1,1009.6,13.0,0.0,ENE,0.8,Wanshouxigong,Autumn
22567,2015-09-27,6,73.0,117.0,3.0,82.0,1000.0,2.0,16.3,1010.4,11.7,0.0,NNW,1.3,Wanshouxigong,Autumn
22568,2015-09-27,7,75.0,119.0,3.0,66.0,1000.0,6.0,15.8,1010.8,12.9,0.0,E,0.7,Wanshouxigong,Autumn
22569,2015-09-27,8,77.0,97.0,5.0,60.0,1100.0,14.0,18.6,1010.6,12.1,0.0,NE,1.7,Wanshouxigong,Autumn
22570,2015-09-27,9,77.0,116.0,10.0,54.0,1100.0,42.0,20.7,1011.3,11.9,0.0,NE,1.1,Wanshouxigong,Autumn
22571,2015-09-27,10,73.0,93.0,12.0,48.0,1000.0,72.0,22.2,1011.5,12.7,0.0,NNE,1.3,Wanshouxigong,Autumn
22572,2015-09-27,11,54.0,69.0,9.0,38.0,800.0,93.0,24.1,1011.0,12.1,0.0,NNE,1.7,Wanshouxigong,Autumn
22573,2015-09-27,12,50.0,64.0,8.0,32.0,700.0,118.0,26.2,1010.6,10.4,0.0,NE,1.7,Wanshouxigong,Autumn
22574,2015-09-27,13,54.0,54.0,5.0,25.0,600.0,126.0,27.0,1010.0,6.9,0.0,NE,1.9,Wanshouxigong,Autumn
22575,2015-09-27,14,30.0,32.0,4.0,20.0,500.0,131.0,27.8,1009.6,4.1,0.0,NE,1.8,Wanshouxigong,Autumn
22576,2015-09-27,15,19.0,33.0,4.0,18.0,500.0,142.0,27.8,1009.2,6.5,0.0,E,2.1,Wanshouxigong,Autumn
22577,2015-09-27,16,13.0,24.0,3.0,18.0,400.0,126.0,28.1,1009.1,3.0,0.0,ENE,1.5,Wanshouxigong,Autumn
22578,2015-09-27,17,18.0,53.0,2.0,21.0,500.0,119.0,25.8,1009.0,7.8,0.0,ENE,1.5,Wanshouxigong,Autumn
22579,2015-09-27,18,11.0,35.0,2.0,37.0,600.0,78.0,23.6,1009.4,11.9,0.0,NE,0.6,Wanshouxigong,Autumn
22580,2015-09-27,19,24.0,79.0,2.0,52.0,900.0,52.0,21.9,1010.2,12.4,0.0,E,0.3,Wanshouxigong,Autumn
22581,2015-09-27,20,32.0,108.0,3.0,72.0,1100.0,33.0,21.8,1010.8,13.2,0.0,E,0.7,Wanshouxigong,Autumn
22582,2015-09-27,21,52.0,120.0,2.0,87.0,1200.0,16.0,21.0,1011.5,15.1,0.0,NE,0.2,Wanshouxigong,Autumn
22583,2015-09-27,22,61.0,110.0,3.0,101.0,1500.0,3.0,20.7,1012.2,15.0,0.0,N,0.8,Wanshouxigong,Autumn
22584,2015-09-27,23,44.0,84.0,2.0,93.0,1100.0,9.0,22.6,1013.3,11.3,0.0,NNW,2.2,Wanshouxigong,Autumn
22585,2015-09-28,0,21.0,21.0,2.0,31.0,500.0,79.0,21.2,1014.1,12.3,0.0,NW,2.6,Wanshouxigong,Autumn
22586,2015-09-28,1,25.0,45.0,2.0,19.0,500.0,95.0,19.8,1014.0,12.8,0.0,NNW,2.7,Wanshouxigong,Autumn
22587,2015-09-28,2,18.0,18.0,2.0,14.0,400.0,103.0,19.0,1014.3,13.6,0.0,NW,2.1,Wanshouxigong,Autumn
22590,2015-09-28,5,25.0,30.0,2.0,19.0,500.0,56.0,17.3,1015.9,15.1,0.0,SE,1.8,Wanshouxigong,Autumn
22591,2015-09-28,6,34.0,34.0,2.0,26.0,600.0,49.0,17.3,1016.5,15.8,0.0,SE,0.5,Wanshouxigong,Autumn
22592,2015-09-28,7,39.0,58.0,2.0,27.0,600.0,36.0,17.3,1017.6,15.8,0.0,E,1.4,Wanshouxigong,Autumn
22593,2015-09-28,8,53.0,53.0,2.0,50.0,900.0,23.0,17.8,1018.7,15.1,0.0,ESE,1.6,Wanshouxigong,Autumn
22595,2015-09-28,10,94.0,94.0,5.0,45.0,2100.0,49.0,17.1,1020.0,15.1,0.0,E,1.8,Wanshouxigong,Autumn
22597,2015-09-28,12,58.0,58.0,4.0,44.0,1600.0,47.0,17.4,1020.0,13.5,0.0,ENE,2.3,Wanshouxigong,Autumn
22599,2015-09-28,14,49.0,49.0,6.0,52.0,1800.0,37.0,17.2,1019.8,14.3,0.0,E,0.4,Wanshouxigong,Autumn
22600,2015-09-28,15,50.0,50.0,7.0,49.0,1600.0,44.0,17.5,1019.7,13.2,0.0,SW,1.0,Wanshouxigong,Autumn
22601,2015-09-28,16,38.0,38.0,7.0,42.0,1400.0,53.0,17.9,1020.2,13.4,0.0,W,1.0,Wanshouxigong,Autumn
22602,2015-09-28,17,45.0,55.0,6.0,59.0,1500.0,31.0,17.8,1020.6,14.7,0.0,E,0.8,Wanshouxigong,Autumn
22603,2015-09-28,18,51.0,51.0,5.0,64.0,1600.0,23.0,17.4,1020.6,13.9,0.0,ESE,0.9,Wanshouxigong,Autumn
22604,2015-09-28,19,50.5,50.5,4.666666666666667,63.333333333333336,1633.3333333333333,18.666666666666668,16.9,1021.0,13.8,0.0,NE,0.2,Wanshouxigong,Autumn
22605,2015-09-28,20,50.0,50.0,4.333333333333333,62.666666666666664,1666.6666666666667,14.333333333333334,16.8,1021.7,13.9,0.0,ESE,0.6,Wanshouxigong,Autumn
22606,2015-09-28,21,55.0,59.0,4.0,62.0,1700.0,10.0,15.7,1022.0,14.4,0.0,ENE,1.1,Wanshouxigong,Autumn
22607,2015-09-28,22,59.0,59.0,3.0,65.0,1700.0,4.0,15.5,1022.5,14.0,0.0,ENE,0.6,Wanshouxigong,Autumn
22608,2015-09-28,23,56.0,79.0,4.0,73.0,2000.0,2.0,15.7,1022.8,14.1,0.0,ESE,1.0,Wanshouxigong,Autumn
22609,2015-09-29,0,73.0,98.0,5.0,75.0,2400.0,2.0,15.5,1023.1,14.0,0.0,NE,0.9,Wanshouxigong,Autumn
22610,2015-09-29,1,74.0,75.0,6.0,71.0,2100.0,2.0,15.8,1023.4,14.2,0.0,NE,1.0,Wanshouxigong,Autumn
22611,2015-09-29,2,77.0,77.0,6.0,63.0,1800.0,2.0,15.6,1023.2,14.1,0.0,ENE,1.1,Wanshouxigong,Autumn
22612,2015-09-29,3,73.0,73.0,6.0,59.0,1700.0,2.0,15.6,1023.6,14.1,0.0,ENE,0.8,Wanshouxigong,Autumn
22613,2015-09-29,4,73.0,73.0,4.0,54.0,1700.0,2.0,15.5,1023.5,14.0,0.0,ENE,1.2,Wanshouxigong,Autumn
22614,2015-09-29,5,72.0,72.0,3.0,53.0,1700.0,2.0,15.3,1024.0,14.0,0.0,NE,0.7,Wanshouxigong,Autumn
22616,2015-09-29,7,67.0,67.0,2.0,46.0,1600.0,5.0,15.2,1025.2,13.6,0.0,NE,0.8,Wanshouxigong,Autumn
22622,2015-09-29,13,39.0,39.0,2.0,41.0,1000.0,19.0,15.5,1025.8,13.5,0.0,ENE,1.6,Wanshouxigong,Autumn
22623,2015-09-29,14,33.0,33.0,2.0,41.0,1000.0,17.0,15.1,1025.2,12.8,0.0,ENE,2.0,Wanshouxigong,Autumn
22632,2015-09-29,23,24.0,24.0,2.0,43.0,800.0,9.0,13.8,1023.4,13.2,0.0,N,0.2,Wanshouxigong,Autumn
22634,2015-09-30,1,24.0,24.0,2.0,43.0,700.0,9.0,13.8,1021.9,13.2,0.0,ENE,0.6,Wanshouxigong,Autumn
22636,2015-09-30,3,22.0,22.0,2.0,39.0,700.0,8.0,13.5,1020.3,12.9,0.0,ENE,1.1,Wanshouxigong,Autumn
22638,2015-09-30,5,22.0,22.0,2.0,30.0,700.0,13.0,13.6,1019.3,13.1,0.0,SW,0.4,Wanshouxigong,Autumn
22639,2015-09-30,6,24.0,24.0,2.0,40.0,800.0,3.0,13.7,1019.3,13.1,0.0,WNW,0.4,Wanshouxigong,Autumn
22640,2015-09-30,7,29.0,29.0,2.0,47.0,900.0,8.0,13.9,1019.0,13.4,0.0,ENE,0.9,Wanshouxigong,Autumn
22641,2015-09-30,8,34.0,34.0,2.0,43.333333333333336,1000.0,13.0,14.6,1018.4,13.6,0.0,ENE,0.8,Wanshouxigong,Autumn
22643,2015-09-30,10,29.0,29.0,4.0,36.0,800.0,35.0,18.2,1017.5,13.3,0.0,NW,1.1,Wanshouxigong,Autumn
22644,2015-09-30,11,38.0,38.0,5.0,39.0,800.0,41.0,18.7,1017.0,12.2,0.0,WSW,2.5,Wanshouxigong,Autumn
22645,2015-09-30,12,35.0,35.0,4.0,30.0,700.0,60.0,19.7,1015.9,11.7,0.0,SW,2.3,Wanshouxigong,Autumn
22646,2015-09-30,13,26.0,27.0,3.0,26.0,600.0,65.0,19.3,1014.5,12.3,0.0,SW,2.1,Wanshouxigong,Autumn
22647,2015-09-30,14,24.0,24.0,3.0,24.0,600.0,68.0,19.0,1013.2,11.8,0.0,SW,3.0,Wanshouxigong,Autumn
22648,2015-09-30,15,28.0,28.0,3.0,27.0,600.0,59.0,18.6,1012.2,11.9,0.0,SSW,2.0,Wanshouxigong,Autumn
22649,2015-09-30,16,20.0,20.0,4.0,33.0,600.0,49.0,18.2,1011.0,12.0,0.0,S,1.9,Wanshouxigong,Autumn
22656,2015-09-30,23,29.0,29.0,2.0,34.0,700.0,28.0,14.7,1007.3,13.2,0.0,SW,1.7,Wanshouxigong,Autumn
22657,2015-10-01,0,40.0,40.0,2.0,33.0,700.0,22.0,14.7,1006.9,13.7,0.0,W,1.7,Wanshouxigong,Autumn
22658,2015-10-01,1,41.0,41.0,2.0,36.0,700.0,12.0,14.9,1006.4,14.1,0.0,W,2.1,Wanshouxigong,Autumn
22659,2015-10-01,2,38.0,38.0,2.0,30.0,700.0,14.0,15.4,1006.3,11.6,0.0,WNW,3.0,Wanshouxigong,Autumn
22664,2015-10-01,7,3.0,5.0,2.0,9.0,200.0,60.0,14.5,1008.9,-0.8,0.0,NNW,4.1,Wanshouxigong,Autumn
22666,2015-10-01,9,8.0,19.0,2.0,12.0,300.0,51.0,16.4,1010.2,0.5,0.0,NNW,3.3,Wanshouxigong,Autumn
22675,2015-10-01,18,8.0,42.0,2.0,22.0,300.0,58.0,20.2,1008.2,1.6,0.0,W,2.3,Wanshouxigong,Autumn
22676,2015-10-01,19,15.0,53.0,2.0,39.0,400.0,39.0,18.9,1008.8,2.7,0.0,SW,1.9,Wanshouxigong,Autumn
22677,2015-10-01,20,16.0,55.0,2.0,56.0,500.0,24.0,17.0,1009.0,4.0,0.0,W,1.5,Wanshouxigong,Autumn
22678,2015-10-01,21,18.0,53.0,2.0,67.0,700.0,10.0,16.2,1009.1,4.2,0.0,W,1.6,Wanshouxigong,Autumn
22679,2015-10-01,22,33.0,54.0,2.0,73.0,700.0,2.0,13.0,1009.0,6.8,0.0,WSW,0.6,Wanshouxigong,Autumn
22680,2015-10-01,23,34.0,54.0,2.0,74.0,800.0,2.0,12.2,1008.9,7.3,0.0,WNW,0.7,Wanshouxigong,Autumn
22681,2015-10-02,0,31.0,56.0,2.0,69.0,800.0,2.0,11.7,1008.7,7.4,0.0,WNW,0.8,Wanshouxigong,Autumn
22682,2015-10-02,1,31.0,79.0,2.0,64.0,900.0,2.0,11.0,1008.6,7.7,0.0,W,0.5,Wanshouxigong,Autumn
22683,2015-10-02,2,34.0,84.0,3.0,58.0,900.0,2.0,10.4,1008.2,8.2,0.0,SW,0.1,Wanshouxigong,Autumn
22684,2015-10-02,3,35.0,86.0,3.0,48.0,900.0,2.0,9.5,1007.9,7.4,0.0,E,0.6,Wanshouxigong,Autumn
22685,2015-10-02,4,25.0,52.0,2.0,47.0,800.0,2.0,10.5,1007.7,7.7,0.0,SE,0.6,Wanshouxigong,Autumn
22686,2015-10-02,5,19.0,50.0,2.0,43.0,700.0,2.0,9.7,1007.4,7.6,0.0,SW,0.2,Wanshouxigong,Autumn
22687,2015-10-02,6,20.0,45.0,2.0,42.0,800.0,2.0,9.4,1007.4,7.8,0.0,W,1.0,Wanshouxigong,Autumn
22688,2015-10-02,7,25.0,56.0,2.0,36.0,900.0,2.0,10.2,1007.5,8.3,0.0,SW,1.0,Wanshouxigong,Autumn
22689,2015-10-02,8,28.0,62.0,2.0,41.0,1100.0,2.0,16.3,1007.8,7.2,0.0,WSW,1.6,Wanshouxigong,Autumn
22690,2015-10-02,9,27.0,51.0,4.0,59.0,1000.0,5.0,19.4,1007.6,6.1,0.0,SSW,1.6,Wanshouxigong,Autumn
22691,2015-10-02,10,30.0,93.0,4.0,70.0,1000.0,9.0,21.0,1007.4,6.1,0.0,SSW,1.3,Wanshouxigong,Autumn
22692,2015-10-02,11,31.0,98.0,5.0,72.0,800.0,17.0,23.1,1006.7,6.8,0.0,WNW,2.2,Wanshouxigong,Autumn
22693,2015-10-02,12,33.0,50.0,4.0,48.0,600.0,48.0,24.3,1006.0,5.6,0.0,WNW,3.5,Wanshouxigong,Autumn
22694,2015-10-02,13,23.0,56.0,3.0,25.0,400.0,90.0,25.5,1005.2,6.2,0.0,SSW,1.8,Wanshouxigong,Autumn
22695,2015-10-02,14,27.0,58.0,3.0,25.0,400.0,119.0,25.9,1004.5,5.5,0.0,SW,2.5,Wanshouxigong,Autumn
22696,2015-10-02,15,14.0,56.0,3.0,18.0,400.0,107.0,26.1,1004.3,5.1,0.0,SW,3.5,Wanshouxigong,Autumn
22697,2015-10-02,16,15.0,32.0,3.0,18.0,300.0,102.0,25.8,1004.2,5.4,0.0,SW,3.7,Wanshouxigong,Autumn
22698,2015-10-02,17,19.0,69.0,4.0,23.0,400.0,98.0,25.1,1004.2,4.2,0.0,WSW,3.3,Wanshouxigong,Autumn
22699,2015-10-02,18,17.0,75.0,4.0,35.0,400.0,85.0,23.6,1004.6,5.5,0.0,WSW,3.2,Wanshouxigong,Autumn
22700,2015-10-02,19,30.0,117.0,6.0,44.0,600.0,78.0,22.8,1005.5,7.7,0.0,WSW,3.0,Wanshouxigong,Autumn
22701,2015-10-02,20,41.0,134.0,5.0,58.0,600.0,54.0,21.8,1006.6,9.0,0.0,WSW,2.2,Wanshouxigong,Autumn
22702,2015-10-02,21,43.0,142.0,3.0,77.0,800.0,21.0,19.6,1007.8,9.8,0.0,W,1.5,Wanshouxigong,Autumn
22703,2015-10-02,22,45.0,128.0,2.0,93.0,1000.0,2.0,18.5,1008.9,9.8,0.0,WNW,1.5,Wanshouxigong,Autumn
22704,2015-10-02,23,44.0,102.0,2.0,83.0,900.0,2.0,16.9,1009.8,8.8,0.0,NNW,1.5,Wanshouxigong,Autumn
22705,2015-10-03,0,42.0,96.0,2.0,76.0,1100.0,2.0,15.6,1010.6,9.0,0.0,NE,0.5,Wanshouxigong,Autumn
22706,2015-10-03,1,50.0,107.0,2.0,68.0,1200.0,2.0,20.7,1011.3,4.3,0.0,NW,2.4,Wanshouxigong,Autumn
22707,2015-10-03,2,29.0,29.0,2.0,63.0,1000.0,3.0,19.0,1012.6,5.1,0.0,ENE,2.6,Wanshouxigong,Autumn
22708,2015-10-03,3,7.0,7.0,2.0,31.0,300.0,39.0,14.1,1013.4,6.9,0.0,ESE,1.2,Wanshouxigong,Autumn
22709,2015-10-03,4,8.0,59.0,2.0,33.0,300.0,23.0,13.3,1014.1,7.3,0.0,NE,0.8,Wanshouxigong,Autumn
22710,2015-10-03,5,4.0,7.0,2.0,31.0,300.0,22.0,11.4,1014.8,7.9,0.0,NE,0.2,Wanshouxigong,Autumn
22711,2015-10-03,6,9.0,9.0,2.0,32.0,400.0,32.0,9.9,1015.1,7.5,0.0,NE,1.1,Wanshouxigong,Autumn
22712,2015-10-03,7,12.0,66.0,2.0,39.0,400.0,17.0,11.6,1015.4,8.6,0.0,SE,0.8,Wanshouxigong,Autumn
22713,2015-10-03,8,14.0,26.0,2.0,53.0,700.0,6.0,17.2,1016.4,6.4,0.0,ESE,1.9,Wanshouxigong,Autumn
22714,2015-10-03,9,25.0,65.0,5.0,49.0,700.0,23.0,19.3,1017.1,5.7,0.0,E,1.4,Wanshouxigong,Autumn
22715,2015-10-03,10,18.0,84.0,8.0,41.0,800.0,37.0,20.2,1017.7,7.9,0.0,S,1.6,Wanshouxigong,Autumn
22716,2015-10-03,11,29.0,66.0,9.0,39.0,800.0,48.0,21.5,1017.6,6.2,0.0,SSW,2.0,Wanshouxigong,Autumn
22717,2015-10-03,12,20.0,81.0,8.0,34.0,600.0,66.0,22.4,1017.2,6.6,0.0,SSW,2.8,Wanshouxigong,Autumn
22718,2015-10-03,13,17.0,70.0,7.0,28.0,700.0,81.0,23.6,1016.3,6.8,0.0,S,2.3,Wanshouxigong,Autumn
22719,2015-10-03,14,37.0,41.0,5.0,26.0,600.0,85.0,24.0,1015.6,7.2,0.0,S,2.1,Wanshouxigong,Autumn
22720,2015-10-03,15,26.0,67.0,6.0,26.0,700.0,89.0,24.1,1015.4,7.7,0.0,SW,3.4,Wanshouxigong,Autumn
22721,2015-10-03,16,28.0,73.0,7.0,26.0,700.0,102.0,24.1,1015.3,8.1,0.0,SW,4.2,Wanshouxigong,Autumn
